FIPS,Tract,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree
51031020403,Census Tract 204.03,Campbell County,Virginia,5806,0.25043058904581467,0.6245263520496038,0.12504305890458148,0.691698243196693,0.16327936617292457,0.047709266276265934,0.03444712366517396,0.06286600068894248,0.04449877750611247,0.8589242053789731,0.20880195599022006,0.039364303178484106
51031020500,Census Tract 205,Campbell County,Virginia,7835,0.24990427568602425,0.573962986598596,0.1761327377153797,0.8292278238672622,0.12125079770261646,0.005232929164007658,0.012507977026164645,0.03178047223994895,0.02470984649943841,0.8101834518906776,0.22688131785847998,0.07974541370273305
51031020600,Census Tract 206,Campbell County,Virginia,3922,0.15629780724120346,0.6167771545130035,0.22692503824579296,0.8077511473737888,0.1320754716981132,0.006374298827129016,0.0,0.05379908210096889,0.045591686221924235,0.7623198122695273,0.18605430774388199,0.08950720750921891
51031020700,Census Tract 207,Campbell County,Virginia,3396,0.21967020023557127,0.5730270906949352,0.20730270906949352,0.6239693757361602,0.3677856301531213,0.0,0.0032391048292108363,0.005005889281507656,0.08467575382073524,0.7492771581990912,0.2503097893432466,0.06361007847996696
51031020800,Census Tract 208,Campbell County,Virginia,2727,0.16831683168316833,0.5614228089475615,0.2702603593692703,0.7312064539787312,0.21122112211221122,0.006967363403006967,0.0,0.050605060506050605,0.022652194431335537,0.7999056158565361,0.1812175554506843,0.03539405379896177
51031020900,Census Tract 209,Campbell County,Virginia,4166,0.19011041766682668,0.5799327892462794,0.2299567930868939,0.7177148343734998,0.23211713874219875,0.006240998559769563,0.0,0.04392702832453192,0.06768134715025907,0.7244170984455959,0.12402849740932642,0.049546632124352334
51033030100,Census Tract 301,Caroline County,Virginia,5890,0.13446519524617997,0.7400679117147708,0.12546689303904923,0.6573853989813243,0.1808149405772496,0.11205432937181664,0.03904923599320883,0.010696095076400678,0.04715909090909091,0.8247159090909091,0.2943181818181818,0.07443181818181818
51033030201,Census Tract 302.01,Caroline County,Virginia,3192,0.25626566416040103,0.6387844611528822,0.1049498746867168,0.4207393483709273,0.44705513784461154,0.06484962406015038,0.004699248120300752,0.06265664160401002,0.020371208691715707,0.866908103214124,0.26392032593933906,0.06971480307831598
51033030202,Census Tract 302.02,Caroline County,Virginia,1583,0.15792798483891346,0.6140240050536955,0.22804801010739104,0.6816171825647505,0.2229943145925458,0.03158559696778269,0.0,0.06380290587492103,0.0252167060677699,0.7588652482269503,0.21513002364066194,0.06304176516942474
51033030300,Census Tract 303,Caroline County,Virginia,3512,0.26822323462414577,0.5165148063781321,0.2152619589977221,0.6540432801822323,0.19447608200455582,0.021355353075170842,0.0011389521640091116,0.1289863325740319,0.03815844048112816,0.8369970966403982,0.1833264205723766,0.06843633347158855
51033030400,Census Tract 304,Caroline County,Virginia,2173,0.2843994477680626,0.5931891394385642,0.12241141279337321,0.6106764841233318,0.3101702715140359,0.06258628624022089,0.0,0.016566958122411414,0.05951557093425606,0.7211072664359861,0.09619377162629758,0.020761245674740483
51033030501,Census Tract 305.01,Caroline County,Virginia,4260,0.27323943661971833,0.5917840375586855,0.13497652582159625,0.7582159624413145,0.1551643192488263,0.011971830985915493,0.010093896713615023,0.06455399061032864,0.0028238616307800918,0.8803388633956936,0.32333215672432053,0.09812919166960819
51033030502,Census Tract 305.02,Caroline County,Virginia,4751,0.22668911808040412,0.6146074510629341,0.15870343085666175,0.6737528941275521,0.2039570616712271,0.08061460745106293,0.005472532098505577,0.03620290465165228,0.03720787207872079,0.8856088560885609,0.25153751537515373,0.11746617466174662
51033030503,Census Tract 305.03,Caroline County,Virginia,2331,0.2338052338052338,0.4950664950664951,0.27112827112827115,0.5122265122265123,0.4268554268554269,0.03818103818103818,0.0,0.022737022737022737,0.03583617747440273,0.7514220705346986,0.017064846416382253,0.0005688282138794084
51033030600,Census Tract 306,Caroline County,Virginia,3169,0.2066898075102556,0.6225938781950142,0.1707163142947302,0.6058693594193751,0.32660145156200693,0.012306721363206059,0.0,0.0552224676554118,0.04579207920792079,0.8015676567656765,0.1674917491749175,0.0858085808580858
51036600100,Census Tract 6001,Charles City County,Virginia,2698,0.16456634544106746,0.6237954040029652,0.21163825055596738,0.5389177168272795,0.3988139362490734,0.01704966641957005,0.0,0.0452186805040771,0.040172166427546625,0.7484457197513151,0.11525585844093734,0.028694404591104734
51036600200,Census Tract 6002,Charles City County,Virginia,2426,0.15993404781533388,0.5820280296784831,0.258037922506183,0.34707337180544107,0.4414674361088211,0.03503709810387469,0.002061005770816158,0.17436108821104698,0.04946236559139785,0.7704301075268817,0.1435483870967742,0.026881720430107527
51036600300,Census Tract 6003,Charles City County,Virginia,1693,0.11754282339043119,0.5847607796810396,0.2976963969285292,0.3809805079740106,0.5132900177200236,0.005906674542232723,0.010632014176018901,0.08919078558771412,0.026372059871703494,0.812544547398432,0.2323592302209551,0.07982893799002139
51037930101,Census Tract 9301.01,Charlotte County,Virginia,2904,0.2706611570247934,0.5068870523415978,0.22245179063360881,0.6528925619834711,0.2190082644628099,0.07334710743801653,0.004132231404958678,0.0506198347107438,0.048868312757201646,0.7222222222222222,0.16203703703703703,0.09002057613168725
51037930102,Census Tract 9301.02,Charlotte County,Virginia,2263,0.21873619089703933,0.5355722492266902,0.24569155987627045,0.8338488731771984,0.1444984533804684,0.0017675651789659744,0.0061864781263809105,0.0136986301369863,0.021013597033374538,0.818912237330037,0.1965389369592089,0.06674907292954264
51037930200,Census Tract 9302,Charlotte County,Virginia,2814,0.19580668088130776,0.5735607675906184,0.2306325515280739,0.6538734896943852,0.3049040511727079,0.02025586353944563,0.0017768301350390902,0.019189765458422176,0.05118300338000966,0.7754707870593917,0.14872042491549975,0.039111540318686626
51037930300,Census Tract 9303,Charlotte County,Virginia,3624,0.20253863134657837,0.6065121412803532,0.19094922737306844,0.6272075055187638,0.35375275938189843,0.0024834437086092716,0.0027593818984547464,0.01379690949227373,0.06738010305192231,0.8014268727705113,0.11613158937772493,0.04875148632580262
51041100106,Census Tract 1001.06,Chesterfield County,Virginia,4044,0.2344213649851632,0.6117705242334323,0.15380811078140455,0.8496538081107814,0.06676557863501484,0.029179030662710187,0.004945598417408506,0.04945598417408507,0.0211864406779661,0.8968926553672316,0.5490819209039548,0.2252824858757062
51041100107,Census Tract 1001.07,Chesterfield County,Virginia,2396,0.24373956594323873,0.6782136894824707,0.07804674457429048,0.26419031719532554,0.3789649415692821,0.30091819699499167,0.009181969949916527,0.04674457429048414,0.038461538461538464,0.8687782805429864,0.30693815987933637,0.12895927601809956
51041100206,Census Tract 1002.06,Chesterfield County,Virginia,6544,0.2289119804400978,0.6616748166259169,0.10941320293398533,0.5003056234718827,0.33175427872860636,0.08771393643031784,0.023074572127139363,0.05715158924205379,0.036233504808767615,0.8743010512189667,0.27756653992395436,0.07492730932677254
51041100208,Census Tract 1002.08,Chesterfield County,Virginia,2386,0.1567476948868399,0.5008382229673093,0.3424140821458508,0.6999161777032691,0.20787929589270746,0.02347024308466052,0.03436714165968147,0.03436714165968147,0.017699115044247787,0.9328474752732951,0.5465903175429464,0.23112961998958875
51041100209,Census Tract 1002.09,Chesterfield County,Virginia,6688,0.23041267942583732,0.6160287081339713,0.1535586124401914,0.5385765550239234,0.3026315789473684,0.09075956937799043,0.027811004784688995,0.040221291866028706,0.07614640302902818,0.8706352545225073,0.41880521665965503,0.1419856962557846
51041100210,Census Tract 1002.10,Chesterfield County,Virginia,2008,0.2300796812749004,0.6897410358565738,0.0801792828685259,0.4043824701195219,0.35408366533864544,0.11752988047808766,0.054780876494023904,0.06922310756972111,0.083710407239819,0.8491704374057315,0.26621417797888386,0.10558069381598793
51041100211,Census Tract 1002.11,Chesterfield County,Virginia,3211,0.223294923699782,0.6303332295235129,0.1463718467767051,0.15696044845842416,0.5745873559638742,0.2634693241980691,0.0,0.004982871379632514,0.04630454140694568,0.8726625111308994,0.40471950133570794,0.15182546749777381
51041100212,Census Tract 1002.12,Chesterfield County,Virginia,5063,0.3262887616037922,0.6225557969583251,0.05115544143788268,0.10013825794983211,0.6432944894331424,0.23642109421291724,0.002765158996642307,0.01738099940746593,0.04765193370165746,0.7696823204419889,0.16505524861878454,0.07216850828729282
51041100300,Census Tract 1003,Chesterfield County,Virginia,2914,0.19423472889498972,0.7035003431708992,0.10226492793411118,0.2748798901853123,0.23266986959505834,0.4481811942347289,0.04289636238846946,0.0013726835964310226,0.14855072463768115,0.6847826086956522,0.11231884057971014,0.012422360248447204
51041100403,Census Tract 1004.03,Chesterfield County,Virginia,6254,0.19155740326191237,0.6730092740645987,0.13543332267348895,0.5466901183242725,0.22417652702270546,0.15542053086024943,0.02670291013751199,0.04700991365526063,0.01876554374858693,0.8849197377345693,0.3904589645037305,0.13113271535157134
51041100404,Census Tract 1004.04,Chesterfield County,Virginia,2592,0.21412037037037038,0.7118055555555556,0.07407407407407407,0.22415123456790123,0.27816358024691357,0.45177469135802467,0.02816358024691358,0.017746913580246913,0.2785755313038484,0.5278575531303848,0.04767375071797817,0.021826536473291212
51041100405,Census Tract 1004.05,Chesterfield County,Virginia,2157,0.1923968474733426,0.7005099675475197,0.1070931849791377,0.3481687528975429,0.2804821511358368,0.33657858136300417,0.0,0.03477051460361613,0.13526244952893673,0.5652759084791387,0.13728129205921938,0.026917900403768506
51041100406,Census Tract 1004.06,Chesterfield County,Virginia,1761,0.2981260647359455,0.5559341283361726,0.1459398069278819,0.19534355479841,0.5911413969335605,0.14480408858603067,0.006246450880181715,0.06246450880181715,0.12197483059051308,0.6737657308809293,0.03388189738625363,0.015488867376573089
51041100407,Census Tract 1004.07,Chesterfield County,Virginia,4496,0.3104982206405694,0.5925266903914591,0.09697508896797152,0.3387455516014235,0.25645017793594305,0.29270462633451955,0.027580071174377226,0.08451957295373666,0.04807325448302175,0.7867226249523083,0.20030522701259063,0.09462037390309043
51041100409,Census Tract 1004.09,Chesterfield County,Virginia,7068,0.21378041878890774,0.6437464629315224,0.1424731182795699,0.6789756649688738,0.21802490096208263,0.041029994340690434,0.02221279003961517,0.039756649688737974,0.029265379255425043,0.9026478200278718,0.3165438980688831,0.117658769659566
51041100410,Census Tract 1004.10,Chesterfield County,Virginia,2399,0.26552730304293454,0.5552313463943309,0.17924135056273446,0.43017924135056274,0.3584827011254689,0.10170904543559817,0.035431429762401004,0.07419758232596915,0.05109034267912772,0.8118380062305296,0.2398753894080997,0.09968847352024922
51041100505,Census Tract 1005.05,Chesterfield County,Virginia,5693,0.24855085192341472,0.6132092042859653,0.13823994379062007,0.7388020375900228,0.13613209204285964,0.02336202353767785,0.024240295099244687,0.07746355173019498,0.03863987635239567,0.8967027305512623,0.3286965481710459,0.07934054611025244
51041100506,Census Tract 1005.06,Chesterfield County,Virginia,6489,0.31468639235629525,0.600400678070581,0.08491292957312374,0.39667128987517336,0.35043920480813684,0.21359223300970873,0.005393743257820928,0.033903529049160115,0.0970208278407593,0.8539414711310308,0.34721856050619565,0.13472185605061957
51041100507,Census Tract 1005.07,Chesterfield County,Virginia,7034,0.22362809212396928,0.5966733011088996,0.17969860676713106,0.4937446687517771,0.34162638612453794,0.12098379300540234,0.01592266135911288,0.027722490759169747,0.012658227848101266,0.9532462229481421,0.439975500204165,0.17578603511637403
51041100508,Census Tract 1005.08,Chesterfield County,Virginia,5441,0.23212644734423818,0.611652269803345,0.15622128285241685,0.5695644183054586,0.28340378606873734,0.0773754824480794,0.012681492372725601,0.056974820804999084,0.05180490493248829,0.8691099476439791,0.21713970790851475,0.06310278313585009
51041100509,Census Tract 1005.09,Chesterfield County,Virginia,6801,0.1910013233348037,0.6910748419350096,0.11792383473018674,0.5359505955006617,0.3033377444493457,0.0951330686663726,0.03705337450374945,0.028525216879870606,0.003080082135523614,0.9392197125256674,0.3698151950718686,0.15626283367556468
51041100510,Census Tract 1005.10,Chesterfield County,Virginia,4166,0.24315890542486798,0.6178588574171867,0.13898223715794528,0.601056168987038,0.21651464234277484,0.052808449351896304,0.05736917906865099,0.07225156024963994,0.026829268292682926,0.8777003484320558,0.39128919860627176,0.10139372822299651
51041100600,Census Tract 1006,Chesterfield County,Virginia,2954,0.08429248476641842,0.7789438050101557,0.13676371022342587,0.06499661475964794,0.8283683141503047,0.07582938388625593,0.0,0.030805687203791468,0.004476275738585497,0.8433303491495077,0.35183527305282003,0.21396598030438674
51041100701,Census Tract 1007.01,Chesterfield County,Virginia,5262,0.21797795515013302,0.6444317749904979,0.13759026985936906,0.5429494488787533,0.3559483086278981,0.06879513492968453,0.0,0.032307107563664006,0.049474847982310666,0.7667219458264234,0.2470978441127695,0.1238253178551686
51041100702,Census Tract 1007.02,Chesterfield County,Virginia,1907,0.23335081279496592,0.6082852648138437,0.15836392239119035,0.43471421080230727,0.49554273728369164,0.046670162558993186,0.012585212375458836,0.01048767697954903,0.011591962905718702,0.8446676970633694,0.27125193199381764,0.09659969088098919
51041100704,Census Tract 1007.04,Chesterfield County,Virginia,5366,0.2254938501677227,0.6304509877003355,0.14405516213194186,0.7307118896757361,0.13809168840849795,0.02609019754006709,0.0,0.10510622437569885,0.01868659903897491,0.8630539241857982,0.23117992525360384,0.06940736785904965
51041100705,Census Tract 1007.05,Chesterfield County,Virginia,2618,0.19404125286478227,0.647440794499618,0.1585179526355997,0.7616501145912911,0.0920550038197097,0.10504201680672269,0.0,0.04125286478227655,0.02198391420911528,0.8766756032171582,0.31206434316353887,0.12654155495978553
51041100804,Census Tract 1008.04,Chesterfield County,Virginia,4594,0.2309534175010884,0.5396168915977362,0.22942969090117546,0.2710056595559425,0.4510230735742273,0.17457553330430997,0.07618632999564649,0.02720940356987375,0.04092852779474649,0.8738546120952962,0.26450824679291385,0.08979841172877215
51041100805,Census Tract 1008.05,Chesterfield County,Virginia,5010,0.1624750499001996,0.6121756487025948,0.22534930139720558,0.36227544910179643,0.4343313373253493,0.19720558882235528,0.005988023952095809,0.0001996007984031936,0.04529135597901132,0.8204915769124551,0.15851974592653964,0.05026235846451257
51041100806,Census Tract 1008.06,Chesterfield County,Virginia,3346,0.29707112970711297,0.6001195457262403,0.10280932456664674,0.11356843992827256,0.4811715481171548,0.36760310818888225,0.009563658099222952,0.028093245666467422,0.11767676767676767,0.7833333333333333,0.21515151515151515,0.04141414141414142
51041100807,Census Tract 1008.07,Chesterfield County,Virginia,2457,0.23443223443223443,0.6015466015466016,0.164021164021164,0.28083028083028083,0.2564102564102564,0.4481074481074481,0.0,0.014652014652014652,0.16578793204452255,0.7070884592852958,0.19214997070884593,0.05565319273579379
51041100812,Census Tract 1008.12,Chesterfield County,Virginia,5624,0.19470128022759603,0.5977951635846372,0.20750355618776672,0.6507823613086771,0.20181365576102417,0.06774537695590327,0.009601706970128023,0.07005689900426743,0.0038415366146458585,0.902280912364946,0.34549819927971187,0.11356542617046819
51041100814,Census Tract 1008.14,Chesterfield County,Virginia,3829,0.2259075476625751,0.646382867589449,0.12770958474797597,0.3977539827631235,0.38391224862888484,0.1590493601462523,0.019587359623922697,0.03969704883781666,0.04786597526924611,0.8260869565217391,0.19625049860390906,0.06741124850418827
51041100815,Census Tract 1008.15,Chesterfield County,Virginia,6916,0.27718334297281666,0.6163967611336032,0.1064198958935801,0.4133892423366108,0.28643724696356276,0.2554945054945055,0.006506651243493348,0.038172353961827644,0.040864255519023014,0.7489431658055425,0.21465476749647722,0.05894786284640676
51041100816,Census Tract 1008.16,Chesterfield County,Virginia,4699,0.22877207916577996,0.6137476058735901,0.15748031496062992,0.6680144711640774,0.17407959140242604,0.1147052564375399,0.005320280910832092,0.03788040008512449,0.023540489642184557,0.8575015693659761,0.2150031387319523,0.05743879472693032
51041100817,Census Tract 1008.17,Chesterfield County,Virginia,3279,0.2107349801768832,0.583104605062519,0.20616041476059774,0.5782250686184812,0.23452272034156754,0.14913083257090576,0.019518145776151265,0.018603232692894173,0.046725073007926575,0.7813934084272006,0.20066750104297038,0.04755944931163955
51041100818,Census Tract 1008.18,Chesterfield County,Virginia,4711,0.19889620038208447,0.6858416472086606,0.11526215240925494,0.5047760560390575,0.38548078964126514,0.05179367437911272,0.03842071746975165,0.01952876247081299,0.018161180476730987,0.9171396140749148,0.4145856980703746,0.15919409761634506
51041100819,Census Tract 1008.19,Chesterfield County,Virginia,6418,0.14911187285758803,0.7220317856029916,0.12885634153942038,0.23371766905578062,0.5325646618884388,0.13088189467123715,0.030694920535992522,0.07214085384855096,0.08617234468937876,0.8127365842796704,0.2186595413048319,0.07036294811845914
51041100820,Census Tract 1008.20,Chesterfield County,Virginia,4485,0.23812709030100335,0.6793756967670012,0.08249721293199554,0.1306577480490524,0.6497212931995541,0.08695652173913043,0.08517279821627648,0.04749163879598662,0.046137339055793994,0.8376251788268956,0.2217453505007153,0.07618025751072961
51041100821,Census Tract 1008.21,Chesterfield County,Virginia,4886,0.1283258288988948,0.621367171510438,0.2503069995906672,0.826647564469914,0.08923454768726975,0.025378632828489563,0.020671305771592305,0.03806794924273434,0.010559662090813094,0.8986272439281943,0.3812038014783527,0.15021119324181625
51041100822,Census Tract 1008.22,Chesterfield County,Virginia,6090,0.2136288998357964,0.606568144499179,0.17980295566502463,0.631855500821018,0.17996715927750412,0.05730706075533662,0.0638752052545156,0.06699507389162561,0.027177869449162825,0.9177384130065518,0.49405484105799563,0.18272264013588935
51041100823,Census Tract 1008.23,Chesterfield County,Virginia,5802,0.2047569803516029,0.5692864529472595,0.22595656670113753,0.6092726645984143,0.2826611513271286,0.013960703205791106,0.07376766632195794,0.020337814546708032,0.040131424548228115,0.8866463271532504,0.4379253696315419,0.18681060783853556
51041100902,Census Tract 1009.02,Chesterfield County,Virginia,4077,0.247485896492519,0.5609516801569782,0.19156242335050283,0.8427765513858229,0.094186902133922,0.02452783909737552,0.020848663232769193,0.017660044150110375,0.0046132008516678496,0.9620298083747338,0.6110716820440029,0.26330731014904185
51041100907,Census Tract 1009.07,Chesterfield County,Virginia,2546,0.25216025137470544,0.4630793401413983,0.28476040848389633,0.5793401413982718,0.12765121759622938,0.23527101335428122,0.05027494108405342,0.007462686567164179,0.10011185682326622,0.8294183445190156,0.38982102908277405,0.12751677852348994
