FIPS,Tract,County,State,Gini Coefficient,Economic Segregation,Racial Economic Segregation,Racial Segregation,Gender Pay Gap,Uninsured Children,Uninsured (Black),Uninsured (Hispanic),Living Below Poverty (Black),Living Below Poverty (Hispanic),Lack_English_Prof
51087200147,Census Tract 2001.47,Henrico County,Virginia,0.3086,0.6861723446893787,0.3831663326653307,0.5456869009584665,0.5197991688648052,0.015714285714285715,0.15207373271889402,0.0,0.0,0.0,0.032418617164379875
51087200148,Census Tract 2001.48,Henrico County,Virginia,0.314,0.4844246662428481,0.3083280356007629,0.5248319236608111,0.37964015459062717,0.0,0.4230769230769231,0.0,,,0.048623445825932504
51087200149,Census Tract 2001.49,Henrico County,Virginia,0.4091,0.2916884474647151,0.15734448510193413,0.44012345679012344,0.2913794556332687,0.0,0.0,0.18021201413427562,0.0,0.0,0.008405172413793103
51087200150,Census Tract 2001.50,Henrico County,Virginia,0.3546,0.36542835481425323,0.24336618650492797,0.423839514812223,-0.022996489515477947,0.019285714285714285,0.0,,0.0,,0.013409485969704494
51087200151,Census Tract 2001.51,Henrico County,Virginia,0.3881,0.14501257334450965,0.16596814752724226,0.4268801067200267,-0.005098348792842655,0.047975077881619935,0.07666666666666666,0.4904632152588556,0.21825396825396826,0.0,0.022253129346314324
51087200152,Census Tract 2001.52,Henrico County,Virginia,0.3696,0.010132501948558068,0.09820732657833203,0.763728323699422,0.46710018187707103,0.0,0.0,0.0,0.0,0.6538461538461539,0.017080745341614908
51087200153,Census Tract 2001.53,Henrico County,Virginia,0.4897,-0.1608108108108108,0.06689189189189189,0.299953531598513,0.08948028792181206,0.06670467502850627,0.1099236641221374,0.31225806451612903,0.14150943396226415,0.0,0.06443444006752955
51087200201,Census Tract 2002.01,Henrico County,Virginia,0.3372,0.23453815261044178,0.26104417670682734,0.840755254720342,0.32483196969178274,0.0,0.0,0.0,0.0,0.0,0.002271006813020439
51087200202,Census Tract 2002.02,Henrico County,Virginia,0.4486,0.33201058201058203,0.35185185185185186,0.9471865745310958,-0.15510165510165508,0.009874326750448833,,1.0,,,0.00209259743656814
51087200301,Census Tract 2003.01,Henrico County,Virginia,0.4245,0.19284802043422733,0.2567049808429119,0.6919566457501426,0.006898117204938381,0.22598870056497175,0.6503496503496503,0.0,0.0,,0.0035566093657379964
51087200302,Census Tract 2003.02,Henrico County,Virginia,0.4163,0.21983914209115282,0.2667560321715818,0.8364244451200973,0.13848132424322046,0.0,0.0,0.11173184357541899,0.0,0.0,0.023036988968202467
51087200303,Census Tract 2003.03,Henrico County,Virginia,0.3348,0.032992930086410056,0.10683424980361352,0.5149086245591535,0.14514766447252636,0.2875,0.08421052631578947,0.6255506607929515,0.0,0.0,0.04556437694166379
51087200305,Census Tract 2003.05,Henrico County,Virginia,0.4086,-0.07870894677236694,0.06172140430351076,0.4410182119205298,0.18341274327707335,0.00889967637540453,0.08952702702702703,0.1894093686354379,0.0,0.43333333333333335,0.03840177580466149
51087200404,Census Tract 2004.04,Henrico County,Virginia,0.3583,0.01077943615257048,0.09203980099502487,0.4593108504398827,0.182089611656283,0.0,0.1,0.12951807228915663,0.0,0.0,0.01610486891385768
51087200407,Census Tract 2004.07,Henrico County,Virginia,0.3896,0.04819277108433735,0.12557924003707135,0.26881903143585384,0.12427110549720555,0.07982261640798226,0.17576243980738362,0.23668639053254437,0.0,0.1340782122905028,0.0441525269111476
51087200409,Census Tract 2004.09,Henrico County,Virginia,0.402,-0.05851063829787234,0.07712765957446809,0.0595903165735568,0.18037630510440839,0.21746031746031746,0.035789473684210524,0.6570996978851964,0.0,0.12037037037037036,0.10336778926308769
51087200411,Census Tract 2004.11,Henrico County,Virginia,0.331,-0.09469214437367304,-0.01740976645435244,0.07021023403411344,-0.005283508249477764,0.013944223107569721,0.036894273127753306,0.1048951048951049,0.06963249516441006,0.05357142857142857,0.04332206255283178
51087200412,Census Tract 2004.12,Henrico County,Virginia,0.4681,-0.2629441624365482,-0.07411167512690356,-0.11187777230162642,-0.10166743862899486,0.05565529622980251,0.17135862913096694,0.32397003745318353,0.0,0.10204081632653061,0.10376344086021505
51087200413,Census Tract 2004.13,Henrico County,Virginia,0.3603,0.17710005350454788,0.20385232744783308,0.6407390510948905,0.18683596465097807,0.0977542932628798,0.07692307692307693,0.6888888888888889,0.0,0.0,0.027810236036457117
51087200414,Census Tract 2004.14,Henrico County,Virginia,0.3465,0.27474560592044406,0.2585568917668825,0.4469219583131362,0.03190700566863591,0.03015075376884422,0.11711711711711711,0.10786516853932585,0.0,0.0,0.049372097023911925
51087200415,Census Tract 2004.15,Henrico County,Virginia,0.463,0.47422024188415024,0.4099299809038829,0.6261950286806883,0.07634641268975861,0.0,0.0,0.0,0.0,,0.017813765182186234
51087200416,Census Tract 2004.16,Henrico County,Virginia,0.3487,0.18898305084745762,0.2245762711864407,0.6767812238055323,0.2283540729896476,0.02457627118644068,0.0,0.0,0.0,,0.0024739353242622373
51087200417,Census Tract 2004.17,Henrico County,Virginia,0.326,-0.26993416239941476,-0.11777615215801024,0.16166822867853795,0.27336178759728846,0.0,0.1332518337408313,0.05172413793103448,0.0,,0.0
51087200418,Census Tract 2004.18,Henrico County,Virginia,0.3743,-0.17017543859649123,0.027192982456140352,-0.028360413589364846,-0.2789300872907825,0.13352272727272727,0.0,0.5013215859030837,0.0,0.40229885057471265,0.1038655462184874
51087200501,Census Tract 2005.01,Henrico County,Virginia,0.3783,-0.11150234741784038,-0.007042253521126761,0.2323429128105212,-0.06445841170803313,0.14093959731543623,0.06496519721577726,0.33101851851851855,0.0,0.1111111111111111,0.03876739562624255
51087200502,Census Tract 2005.02,Henrico County,Virginia,0.2934,-0.09080459770114943,0.01954022988505747,0.676144578313253,-0.011498415572657406,0.05157593123209169,0.49504950495049505,0.5596816976127321,0.0,0.0,0.03771661569826707
51087200503,Census Tract 2005.03,Henrico County,Virginia,0.3742,-0.04140526976160602,0.04642409033877039,0.2975974614687217,-0.01128262351993059,0.027379400260756193,0.0932277924362357,0.18309859154929578,0.0,0.0,0.02992633517495396
51087200600,Census Tract 2006,Henrico County,Virginia,0.4267,-0.11053540587219343,0.05872193436960276,0.5050642773665758,0.07862263485721,0.2297447280799112,0.20087976539589442,0.5340751043115438,0.0,0.1875,0.026016260162601626
51087200700,Census Tract 2007,Henrico County,Virginia,0.4654,-0.17028772753963595,-0.010569583088667059,0.2868558831634059,0.07969516920692332,0.15,0.12076852698993595,0.0,0.28135593220338984,0.0,0.01080607476635514
51087200801,Census Tract 2008.01,Henrico County,Virginia,0.3643,-0.12072434607645875,-0.06572769953051644,0.22477931904161413,0.18776635258239827,0.028,0.09293320425943853,0.4789473684210526,0.0,0.0,0.0043132050431320505
51087200802,Census Tract 2008.02,Henrico County,Virginia,0.4181,-0.01384083044982699,0.07727797001153403,0.500570125427594,-0.0627778979498641,0.02531645569620253,0.036036036036036036,0.125,0.07766990291262135,0.4,0.013040901007705987
51087200805,Census Tract 2008.05,Henrico County,Virginia,0.5969,-0.3767123287671233,-0.393455098934551,-0.7475158084914183,-0.08773744592815502,0.08540372670807453,0.08749020632018804,0.30434782608695654,0.35027472527472525,0.0196078431372549,0.018646616541353384
51087200806,Census Tract 2008.06,Henrico County,Virginia,0.3285,-0.1514726507713885,-0.09957924263674614,-0.3929035049762008,0.1010512935942589,0.011857707509881422,0.1334971334971335,0.16666666666666666,0.09404388714733543,0.0,0.007165248544558889
51087200807,Census Tract 2008.07,Henrico County,Virginia,0.4672,-0.33461750137589436,-0.30599889928453494,-0.8004400440044004,0.4101813524824479,0.039603960396039604,0.10319345473739773,0.3643031784841076,0.23076923076923078,0.0,0.026872770511296076
51087200904,Census Tract 2009.04,Henrico County,Virginia,0.407,-0.05136379737867517,-0.015586255756287637,-0.1649804177545692,-0.22313964075821535,0.06930693069306931,0.02844906699296421,0.4791666666666667,0.004223864836325237,0.0,0.0
51087200905,Census Tract 2009.05,Henrico County,Virginia,0.3901,-0.10989512083903329,-0.0560875512995896,0.0888208269525268,0.08875479173162637,0.041777777777777775,0.08777239709443099,0.09876543209876543,0.0,0.0,0.027732793522267207
51087200906,Census Tract 2009.06,Henrico County,Virginia,0.3502,-0.028048082427017746,0.03262736119061248,0.37003899977058957,-0.07144868082368072,0.0,0.021134593993325918,0.3074074074074074,0.0,0.0,0.0019244647582391148
51087200907,Census Tract 2009.07,Henrico County,Virginia,0.3814,-0.025895316804407712,0.03636363636363636,0.13956281527744416,0.32429738642516115,0.0,0.0,0.0,0.2189239332096475,0.5151515151515151,0.008218451749734889
51087200908,Census Tract 2009.08,Henrico County,Virginia,0.3678,0.014326647564469915,0.06017191977077364,-0.05341351255748143,0.2530556131000584,0.07575757575757576,0.06310679611650485,0.3333333333333333,0.0,0.41379310344827586,0.031395348837209305
51087201001,Census Tract 2010.01,Henrico County,Virginia,0.3585,0.009244372990353697,-0.08159163987138264,-0.7313935681470137,-0.01837138017262241,0.0466977985323549,0.05726081493448214,0.0,0.03496503496503497,0.0,0.0069124423963133645
51087201002,Census Tract 2010.02,Henrico County,Virginia,0.3165,-0.20419254658385094,-0.12732919254658384,-0.6682577565632458,0.13786860444929439,0.015197568389057751,0.05902004454342984,,0.13374805598755832,,0.009645301804604853
51087201003,Census Tract 2010.03,Henrico County,Virginia,0.3958,-0.24371859296482412,-0.2494615936826992,-0.8635626933844114,0.011399908800729608,0.0,0.03397508493771234,0.0,0.07752442996742671,,0.0
51087201102,Census Tract 2011.02,Henrico County,Virginia,0.3186,-0.16964285714285715,-0.09654017857142858,-0.5735950044603033,0.3303272727272727,0.05529411764705883,0.06385506385506386,0.5871559633027523,0.03788748564867968,0.0,0.004945831370701837
51087201103,Census Tract 2011.03,Henrico County,Virginia,0.4104,-0.2782608695652174,-0.2833333333333333,-0.8507059176930009,-0.3468806447130748,0.0,0.07391304347826087,0.26119402985074625,0.0,0.0,0.0
51087201104,Census Tract 2011.04,Henrico County,Virginia,0.4865,-0.41576819407008087,-0.27964959568733155,-0.5589808115759672,-0.04606645230439432,0.008298755186721992,0.1406113537117904,0.0,0.02337228714524207,,0.0
51087201203,Census Tract 2012.03,Henrico County,Virginia,0.3174,-0.2985884907709012,-0.1758957654723127,-0.5652173913043478,0.17668937925861095,0.017991004497751123,0.012319228709159078,0.0,0.14180929095354522,0.0,0.0
51087201204,Census Tract 2012.04,Henrico County,Virginia,0.428,-0.37228260869565216,-0.08831521739130435,0.01608876560332871,0.24787013585079443,0.0,0.028019925280199254,0.0,0.13043478260869565,0.4722222222222222,0.0
51087201205,Census Tract 2012.05,Henrico County,Virginia,0.3682,-0.2186648501362398,-0.194141689373297,-0.47636996230791534,0.2132313880245883,0.1014799154334038,0.059092800665834375,0.6209150326797386,0.19664634146341464,0.0,0.0
51087201206,Census Tract 2012.06,Henrico County,Virginia,0.3646,-0.12388503468780972,-0.14965312190287414,-0.920076481835564,0.37106399410257307,0.013888888888888888,0.03229665071770335,,0.05602716468590832,,0.0
51087201403,Census Tract 2014.03,Henrico County,Virginia,0.392,-0.22798605056669574,-0.08151700087183958,-0.10584204832311576,0.06642066420664205,0.0,0.05145493257629524,0.0,0.0,0.0,0.0013576415826221878
51087201404,Census Tract 2014.04,Henrico County,Virginia,0.3512,0.014778325123152709,0.060207991242474,0.6565988181221274,0.216319096621437,0.014893617021276596,0.018465909090909092,0.0,0.09230769230769231,,0.010550996483001172
51087201405,Census Tract 2014.05,Henrico County,Virginia,0.2662,-0.04904904904904905,-0.04904904904904905,-0.9655317360235393,-0.014703748488512636,0.004431314623338257,0.029016890428757037,0.0,0.005405405405405406,0.0,0.0
51087201406,Census Tract 2014.06,Henrico County,Virginia,0.4021,-0.3574442435201929,-0.2218203737191079,-0.38106796116504854,0.2745638374700673,0.02040816326530612,0.048060708263069137,0.08064516129032258,0.34959349593495936,0.0,0.03948080043266631
51087201502,Census Tract 2015.02,Henrico County,Virginia,0.2809,0.04704704704704705,0.06056056056056056,-0.06364460562103355,0.12276195793783728,0.06935123042505593,0.027365129007036748,0.0,0.0,0.0,0.0029767441860465114
51087201503,Census Tract 2015.03,Henrico County,Virginia,0.419,0.0030120481927710845,-0.0378657487091222,-0.46959141404631893,0.022230769230769276,0.0,0.035630075975897305,0.0,0.08502415458937199,0.0,0.0
51087201504,Census Tract 2015.04,Henrico County,Virginia,0.4284,-0.32839359810314167,-0.27563722584469474,-0.5814319433516916,-0.09193663225347093,0.0,0.06496681802305274,0.17647058823529413,0.23410013531799728,0.0,0.0
51087201601,Census Tract 2016.01,Henrico County,Virginia,0.3331,0.03664223850766156,0.10859427048634245,0.5353563474387528,0.17475611945658032,0.11829652996845426,0.05570291777188329,0.0,0.035398230088495575,0.0,0.0
51087201602,Census Tract 2016.02,Henrico County,Virginia,0.4149,0.10785749145924842,0.10200097608589556,0.1495383380168607,0.09961911824187675,0.17945823927765236,0.08438818565400844,0.17796610169491525,0.04627766599597585,0.0,0.0
51087201701,Census Tract 2017.01,Henrico County,Virginia,0.3438,-0.18327759197324414,-0.04280936454849498,0.2825963718820862,0.3113334904750681,0.05813953488372093,0.1404878048780488,0.4559748427672956,0.0,0.0,0.003808965719308526
51087980100,Census Tract 9801,Henrico County,Virginia,,,,,0.0,,,,,,
51089010100,Census Tract 101,Henry County,Virginia,0.3747,-0.3738450604122246,-0.051883439943141436,0.5827436037016875,-0.0198726741936619,0.0,0.23192019950124687,0.2701863354037267,0.19117647058823528,0.3508771929824561,0.024012158054711245
51089010200,Census Tract 102,Henry County,Virginia,0.4091,-0.26285160038797284,0.01600387972841901,0.6403318190795971,0.03946075631212154,0.0,0.0,0.0,,0.0,0.0
51089010300,Census Tract 103,Henry County,Virginia,0.417,-0.1443954968184043,-0.0014684287812041115,0.2635593220338983,-0.012440676404183781,0.0,0.12393998695368558,0.208955223880597,0.06835443037974684,0.23684210526315788,0.019527896995708154
51089010400,Census Tract 104,Henry County,Virginia,0.3941,-0.22631166797180893,-0.08848864526233359,0.08771008403361344,0.26486114763050905,0.09673518742442563,0.03123048094940662,0.3082706766917293,0.10557184750733138,0.0,0.001658374792703151
51089010500,Census Tract 105,Henry County,Virginia,0.3983,-0.3108201240523777,-0.06202618883528601,0.5036183328866256,-0.021242007152920683,0.0,0.03229527104959631,,0.0,,0.0
51089010601,Census Tract 106.01,Henry County,Virginia,0.4611,-0.24439102564102563,-0.06891025641025642,0.47333120408815077,0.23071380221411886,0.02131782945736434,0.07716049382716049,0.3732193732193732,0.0,0.13414634146341464,0.03040209218698921
51089010602,Census Tract 106.02,Henry County,Virginia,0.4183,-0.25107913669064746,-0.07050359712230216,0.41431670281995664,0.15827724858623438,0.03063063063063063,0.03873873873873874,0.07017543859649122,0.43125,0.75,0.003615702479338843
51089010700,Census Tract 107,Henry County,Virginia,0.4174,-0.31225905936777176,-0.05397070161912105,0.58995090961594,0.4225357617447041,0.023514851485148515,0.06708595387840671,0.1774193548387097,0.0,,0.0
51089010800,Census Tract 108,Henry County,Virginia,0.3624,-0.4508723599632691,-0.2874196510560147,-0.10297029702970296,0.0899810858923008,0.0,0.03193033381712627,0.0,0.12886597938144329,,0.0032773453502662844
51089010900,Census Tract 109,Henry County,Virginia,0.4709,-0.39273356401384085,-0.04325259515570934,0.5344958301743745,0.2791068580542265,0.014893617021276596,0.03725490196078431,0.08888888888888889,0.0390625,0.0,0.0
51089011000,Census Tract 110,Henry County,Virginia,0.4593,-0.4324198792382722,-0.08778448676265675,0.4723658051689861,0.1831871668263444,0.0,0.07021791767554479,0.6136363636363636,0.2361963190184049,0.0,0.0
51089011100,Census Tract 111,Henry County,Virginia,0.4488,-0.37115215479331576,-0.03781882145998241,0.7730577879831612,0.10570134865378056,0.01639344262295082,0.292817679558011,0.3310344827586207,0.0,0.0,0.002021018593371059
51089011200,Census Tract 112,Henry County,Virginia,0.5219,-0.5179526355996944,-0.08938120702826585,0.7878013148283418,-0.10544501002622253,0.001851851851851852,0.14642857142857144,0.0,1.0,,0.0
51089011300,Census Tract 113,Henry County,Virginia,0.4253,-0.25851703406813625,-0.052104208416833664,0.5123879810226674,0.2531963197514637,0.1473533619456366,0.25383542538354253,0.5065616797900262,0.06547619047619048,0.4659090909090909,0.01602473994939556
51093280101,Census Tract 2801.01,Isle Of Wight County,Virginia,0.4636,-0.006036217303822937,0.09725016767270288,0.42485207100591715,0.31007427730192716,0.07975460122699386,0.10059171597633136,0.0,0.04245283018867924,0.4666666666666667,0.0
51093280104,Census Tract 2801.04,Isle Of Wight County,Virginia,0.4253,0.2113870381586917,0.24954572986069049,0.757631397750746,0.42046938694740177,0.017543859649122806,0.014669926650366748,0.0,0.07633587786259542,0.0,0.0
51093280105,Census Tract 2801.05,Isle Of Wight County,Virginia,0.5353,-0.09989539748953975,-0.014644351464435146,0.042566709021601014,0.37938431491827684,0.0,0.06332082551594746,0.0,0.25547445255474455,0.0,0.0
51093280106,Census Tract 2801.06,Isle Of Wight County,Virginia,0.3207,0.1126418152350081,0.14505672609400325,0.6636336063087656,0.3917407234175242,0.0468187274909964,0.17204301075268819,0.1400560224089636,0.4935064935064935,0.5614035087719298,0.011687865245788931
51093280107,Census Tract 2801.07,Isle Of Wight County,Virginia,0.3934,0.23183391003460208,0.2779700115340254,0.5432950191570881,0.2610414593698176,0.203093476798924,0.36977491961414793,0.6782334384858044,0.21839080459770116,0.44642857142857145,0.022359752445597923
51093280108,Census Tract 2801.08,Isle Of Wight County,Virginia,0.3989,0.020785219399538105,0.061200923787528866,0.35840368380660015,-0.07628849655609216,0.14857744994731295,0.08466603951081844,0.07389162561576355,0.0,0.8148148148148148,0.0
51093280200,Census Tract 2802,Isle Of Wight County,Virginia,0.4323,0.06125166444740346,0.16311584553928096,0.44597989949748745,0.373954281451484,0.05630026809651475,0.07492507492507493,0.359375,0.17454545454545456,0.0,0.008083441981747066
51093280300,Census Tract 2803,Isle Of Wight County,Virginia,0.4087,-0.10587663914521613,0.045653229723166586,0.6182224706539966,0.5029683657026546,0.0315018315018315,0.0549738219895288,0.7372262773722628,0.17391304347826086,0.0,0.010666666666666666
51093280400,Census Tract 2804,Isle Of Wight County,Virginia,0.4114,-0.15274599542334097,-0.006864988558352402,0.43401327107397397,0.1915182137350696,0.05263157894736842,0.0,0.0,0.0,,0.0
51095080102,Census Tract 801.02,James City County,Virginia,0.445,-0.2338269680436477,-0.05845674201091192,-0.017723681400811445,-0.14422291869683157,0.0690846286701209,0.07809397749834547,0.4709066305818674,0.19576719576719576,0.05128205128205128,0.03965803847067205
51095080103,Census Tract 801.03,James City County,Virginia,0.4972,0.021262002743484224,0.19821673525377229,0.4828409430020889,0.4411222578110836,0.06213872832369942,0.14150943396226415,0.0,0.0,0.0,0.0
51095080104,Census Tract 801.04,James City County,Virginia,0.488,0.3538156590683845,0.4053518334985134,0.9141252006420546,0.31027120074813996,0.0,0.0,0.0,0.0,0.0,0.0
51095080202,Census Tract 802.02,James City County,Virginia,0.374,0.23261630815407705,0.2691345672836418,0.6854939931863009,0.39582951514040765,0.020990764063811923,0.0,0.0,0.0,0.0,0.014872652909462726
51095080203,Census Tract 802.03,James City County,Virginia,0.4645,0.1492082825822168,0.22655298416565164,0.6612862547288777,0.5632682574114245,0.2661654135338346,0.0,0.7556818181818182,0.7631578947368421,0.0,0.005920205920205921
51095080205,Census Tract 802.05,James City County,Virginia,0.4887,-0.06449921342422653,0.0057682223387519665,0.46325878594249204,-0.037756812599898604,0.02455661664392906,0.11798561151079137,0.10086455331412104,0.0,0.4358974358974359,0.00375234521575985
51095080207,Census Tract 802.07,James City County,Virginia,0.3863,0.09474367293964958,0.18299805321219986,0.8349973725696269,0.3190999554433388,0.0,,0.0,,0.0,0.038358369098712444
51095080208,Census Tract 802.08,James City County,Virginia,0.4436,0.2138849929873773,0.32398316970546986,0.9390820584144646,0.3965264957264957,0.0,,0.0,,0.0,0.0
51095080209,Census Tract 802.09,James City County,Virginia,0.412,0.16554054054054054,0.23513513513513515,0.8161812297734627,0.38494117647058823,0.0,0.7571428571428571,,0.0,,0.006182883176049463
51095080304,Census Tract 803.04,James City County,Virginia,0.3783,0.3637127257454851,0.375892482150357,0.7876690276883451,-0.1448316624610697,0.007119741100323625,0.0,0.0,0.0,0.0,0.01922416752488843
51095080305,Census Tract 803.05,James City County,Virginia,0.4167,-0.08329560887279312,-0.039837030330466275,0.4170235546038544,-0.31988480921526286,0.015441176470588236,0.16491511721907842,0.27607361963190186,0.28110599078341014,0.0,0.0
51095080306,Census Tract 803.06,James City County,Virginia,0.3514,0.12465373961218837,0.16066481994459833,0.5051045211473019,0.17939884258811234,0.03779697624190065,0.022271714922048998,0.0,0.0,0.0,0.0
51095080307,Census Tract 803.07,James City County,Virginia,0.3064,0.16629955947136563,0.19383259911894274,0.8084710262974169,0.48864166369447726,0.0,0.023952095808383235,0.0,0.0,0.0,0.0052732502396931925
51095080308,Census Tract 803.08,James City County,Virginia,0.3347,0.22862453531598512,0.3382899628252788,0.8148685027956099,0.36959576149635576,0.06073211314475874,0.08064516129032258,0.0,0.0,0.0,0.005148005148005148
51095080402,Census Tract 804.02,James City County,Virginia,0.3836,0.0935814455231931,0.13511326860841424,0.5468458746198371,0.1617386421464545,0.02666666666666667,0.06105144149236857,0.1293213828425096,0.23541247484909456,0.6888888888888889,0.014213518635502211
51095080403,Census Tract 804.03,James City County,Virginia,0.3192,0.07810320781032078,0.07880055788005579,0.6035581518852894,0.1158591856743807,0.021169354838709676,0.0,0.0,0.0,0.0,0.0
51095080404,Census Tract 804.04,James City County,Virginia,0.3364,0.21760916249105225,0.20615604867573373,0.5400977995110025,0.26745150917954574,0.013461538461538462,0.028727770177838577,0.0,0.0,0.0,0.0
51097950400,Census Tract 9504,King And Queen County,Virginia,0.4313,-0.1094559585492228,0.012953367875647668,0.3590621707060063,0.33040356523892056,0.03656998738965952,0.0776255707762557,0.0,0.155893536121673,,0.0
51097950500,Census Tract 9505,King And Queen County,Virginia,0.4297,-0.2017474185861795,0.003177124702144559,0.4948168624740843,0.0951549541684854,0.15450643776824036,0.005597014925373134,0.24154589371980675,0.323943661971831,1.0,0.0
51099040100,Census Tract 401,King George County,Virginia,0.3306,0.15801999048072346,0.18848167539267016,0.4583608724388632,0.5060148886184155,0.008947006194081212,0.02081447963800905,0.0,0.0,0.0975609756097561,0.0026032627559875042
51099040200,Census Tract 402,King George County,Virginia,0.4104,0.13253012048192772,0.153184165232358,0.5123819249425581,0.3960454265000771,0.03431952662721893,0.07267441860465117,0.3798219584569733,0.0,0.0,0.03429938846051582
51099040301,Census Tract 403.01,King George County,Virginia,0.3268,0.11623616236162361,0.17158671586715868,0.6219709208400647,0.3971399535423926,0.017170329670329672,0.09852941176470588,0.0,0.0,0.0,0.004015168414008476
51099040302,Census Tract 403.02,King George County,Virginia,0.3789,0.15602836879432624,0.21580547112462006,0.6627465857359636,0.4900440336785058,0.05778491171749599,0.04790419161676647,0.14285714285714285,0.0,0.0,0.0
51099040400,Census Tract 404,King George County,Virginia,0.4003,0.11982330204307012,0.16510215350635007,0.4648530217272229,0.42104134337585,0.008140262993112084,0.04199475065616798,0.014577259475218658,0.09146341463414634,0.0,0.0078003120124804995
51099040500,Census Tract 405,King George County,Virginia,0.3969,0.2625318606627018,0.25573491928632114,0.6817288801571709,0.5310803384987361,0.0,0.08290155440414508,0.0,0.0,0.0,0.0
51101950101,Census Tract 9501.01,King William County,Virginia,0.3902,-0.058982683982683984,0.03571428571428571,0.5758964143426295,0.09752251808344992,0.04616530156366344,0.0,0.0,0.2653061224489796,0.0,0.0021150592216582064
51101950102,Census Tract 9501.02,King William County,Virginia,0.3619,0.09681528662420383,0.1346072186836518,0.722965528096962,0.20684150877136975,0.0952088452088452,0.09946236559139784,0.0663265306122449,0.0,1.0,0.0
51101950200,Census Tract 9502,King William County,Virginia,0.3282,-0.11439114391143912,-0.04059040590405904,0.35833642777571484,0.12392578124999998,0.0,0.07880434782608696,0.0,0.021739130434782608,,0.004754358161648178
51101950300,Census Tract 9503,King William County,Virginia,0.3927,-0.07753623188405798,0.004347826086956522,0.7013062409288824,0.1405322870561858,0.0,0.13991769547325103,0.0,0.0,0.0,0.015426497277676952
51103030100,Census Tract 301,Lancaster County,Virginia,0.4337,-0.11193029490616623,-0.03820375335120643,0.25418517253160233,0.23828482053990374,0.10816326530612246,0.1525096525096525,,0.18579234972677597,,0.0
51103030200,Census Tract 302,Lancaster County,Virginia,0.5231,-0.13651137594799567,-0.043878656554712896,0.26208651399491095,0.2573286814061967,0.1248630887185104,0.06981382978723404,0.0,0.3790322580645161,,0.010911736178467508
51103030301,Census Tract 303.01,Lancaster County,Virginia,0.4658,0.007099391480730223,0.10649087221095335,0.5607247796278159,0.4690100117303653,0.0,0.012315270935960592,0.0,0.06666666666666667,,0.0
51103030302,Census Tract 303.02,Lancaster County,Virginia,0.5655,-0.018327605956471937,0.10882016036655212,0.6921182266009852,0.290291943072562,0.012195121951219513,0.10909090909090909,,0.0,,0.025284450063211124
51103990100,Census Tract 9901,Lancaster County,Virginia,,,,,0.0,,,,,,
51109950101,Census Tract 9501.01,Louisa County,Virginia,0.3984,0.1915303176130895,0.2502406159769009,0.9125602074842534,0.14690945692455504,0.0,0.0,0.0,,,0.022961203483768806
51109950102,Census Tract 9501.02,Louisa County,Virginia,0.5181,0.011351351351351352,0.11459459459459459,0.6142943915772423,0.4629898783569679,0.05970149253731343,0.2622478386167147,0.25,0.22270742358078602,0.0,0.0
51109950201,Census Tract 9502.01,Louisa County,Virginia,0.482,-0.18658641444539983,-0.015477214101461736,0.412459353072052,0.0720808192893636,0.11933174224343675,0.18057663125948406,0.4177215189873418,0.26426426426426425,0.0,0.016396396396396395
51109950202,Census Tract 9502.02,Louisa County,Virginia,0.3811,-0.006512729425695678,0.07460035523978685,0.6343014627941488,0.17018642586658894,0.04649122807017544,0.1150855365474339,0.10526315789473684,0.0,0.08620689655172414,0.005001136621959537
51109950301,Census Tract 9503.01,Louisa County,Virginia,0.4099,0.24866310160427807,0.22727272727272727,0.6385542168674698,0.34566871165644175,0.0,0.11785095320623917,,0.1712962962962963,,0.0018523418893887271
51109950302,Census Tract 9503.02,Louisa County,Virginia,0.3799,-0.13120567375886524,0.05230496453900709,0.7552423513234788,0.24224864941965163,0.017881705639614855,0.14522821576763487,0.10126582278481013,0.0,0.0,0.009001956947162427
51109950303,Census Tract 9503.03,Louisa County,Virginia,0.4374,0.031217481789802288,0.10301768990634755,0.6615233092580434,0.16947936798900154,0.016,0.0,0.0,0.0,0.0,0.0
51109950400,Census Tract 9504,Louisa County,Virginia,0.4813,-0.08013082583810302,-0.0024529844644317253,0.3353960396039604,0.03148151603933791,0.13270142180094788,0.09801488833746898,0.635,0.20327868852459016,0.0,0.01432855714761746
51109950500,Census Tract 9505,Louisa County,Virginia,0.4028,-0.07338709677419354,0.08225806451612903,0.8123807872377319,0.07575114581565101,0.020958083832335328,0.03389830508474576,0.0,0.0,,0.0
51111930100,Census Tract 9301,Lunenburg County,Virginia,0.4046,-0.17394094993581516,-0.027599486521181,0.304176072234763,0.3519279584189532,0.11703056768558952,0.09417808219178082,0.8111111111111111,0.132890365448505,0.36363636363636365,0.019788401253918494
51111930200,Census Tract 9302,Lunenburg County,Virginia,0.409,-0.3500278241513634,-0.12687813021702837,0.1883656509695291,0.26837736925967326,0.026806526806526808,0.03646144650328751,0.0,0.23194748358862144,0.0,0.004154447702834799
51111930300,Census Tract 9303,Lunenburg County,Virginia,0.3874,-0.2613277133825079,-0.1095890410958904,0.2579263067694944,0.2265625,0.00646551724137931,0.029829545454545456,0.14909090909090908,0.18181818181818182,0.0,0.034249662009914375
