FIPS,County,State,measure,value
51179,Stafford County,Virginia,Met_Breast_Screen,0.777
51181,Surry County,Virginia,Met_Breast_Screen,0.763
51183,Sussex County,Virginia,Met_Breast_Screen,0.753
51193,Westmoreland County,Virginia,Met_Breast_Screen,0.74
51199,York County,Virginia,Met_Breast_Screen,0.773
51550,Chesapeake City,Virginia,Met_Breast_Screen,0.79
51570,Colonial Heights City,Virginia,Met_Breast_Screen,0.752
51590,Danville City,Virginia,Met_Breast_Screen,0.764
51595,Emporia City,Virginia,Met_Breast_Screen,0.741
51620,Franklin City,Virginia,Met_Breast_Screen,0.769
51630,Fredericksburg City,Virginia,Met_Breast_Screen,0.742
51650,Hampton City,Virginia,Met_Breast_Screen,0.794
51670,Hopewell City,Virginia,Met_Breast_Screen,0.736
51680,Lynchburg City,Virginia,Met_Breast_Screen,0.741
51690,Martinsville City,Virginia,Met_Breast_Screen,0.746
51700,Newport News City,Virginia,Met_Breast_Screen,0.7559999999999999
51710,Norfolk City,Virginia,Met_Breast_Screen,0.797
51730,Petersburg City,Virginia,Met_Breast_Screen,0.797
51735,Poquoson City,Virginia,Met_Breast_Screen,0.763
51740,Portsmouth City,Virginia,Met_Breast_Screen,0.7909999999999999
51760,Richmond City,Virginia,Met_Breast_Screen,0.79
51800,Suffolk City,Virginia,Met_Breast_Screen,0.782
51810,Virginia Beach City,Virginia,Met_Breast_Screen,0.7929999999999999
51830,Williamsburg City,Virginia,Met_Breast_Screen,0.7490000000000001
51001,Accomack County,Virginia,Met_Cervical_Screen,0.8190000000000001
51007,Amelia County,Virginia,Met_Cervical_Screen,0.831
51011,Appomattox County,Virginia,Met_Cervical_Screen,0.8390000000000001
51025,Brunswick County,Virginia,Met_Cervical_Screen,0.8240000000000001
51029,Buckingham County,Virginia,Met_Cervical_Screen,0.821
51031,Campbell County,Virginia,Met_Cervical_Screen,0.83
51033,Caroline County,Virginia,Met_Cervical_Screen,0.847
51036,Charles City County,Virginia,Met_Cervical_Screen,0.833
51037,Charlotte County,Virginia,Met_Cervical_Screen,0.8170000000000001
51041,Chesterfield County,Virginia,Met_Cervical_Screen,0.856
51049,Cumberland County,Virginia,Met_Cervical_Screen,0.8370000000000001
51053,Dinwiddie County,Virginia,Met_Cervical_Screen,0.8390000000000001
51057,Essex County,Virginia,Met_Cervical_Screen,0.83
51073,Gloucester County,Virginia,Met_Cervical_Screen,0.8290000000000001
51075,Goochland County,Virginia,Met_Cervical_Screen,0.855
51081,Greensville County,Virginia,Met_Cervical_Screen,0.828
51083,Halifax County,Virginia,Met_Cervical_Screen,0.8270000000000001
51085,Hanover County,Virginia,Met_Cervical_Screen,0.853
51087,Henrico County,Virginia,Met_Cervical_Screen,0.852
51089,Henry County,Virginia,Met_Cervical_Screen,0.816
51093,Isle Of Wight County,Virginia,Met_Cervical_Screen,0.845
51095,James City County,Virginia,Met_Cervical_Screen,0.862
51097,King And Queen County,Virginia,Met_Cervical_Screen,0.846
51099,King George County,Virginia,Met_Cervical_Screen,0.852
51101,King William County,Virginia,Met_Cervical_Screen,0.8420000000000001
51103,Lancaster County,Virginia,Met_Cervical_Screen,0.845
51109,Louisa County,Virginia,Met_Cervical_Screen,0.8390000000000001
51111,Lunenburg County,Virginia,Met_Cervical_Screen,0.8170000000000001
51115,Mathews County,Virginia,Met_Cervical_Screen,0.84
51117,Mecklenburg County,Virginia,Met_Cervical_Screen,0.8370000000000001
51119,Middlesex County,Virginia,Met_Cervical_Screen,0.8390000000000001
51127,New Kent County,Virginia,Met_Cervical_Screen,0.855
51131,Northampton County,Virginia,Met_Cervical_Screen,0.8270000000000001
51133,Northumberland County,Virginia,Met_Cervical_Screen,0.841
51135,Nottoway County,Virginia,Met_Cervical_Screen,0.825
51143,Pittsylvania County,Virginia,Met_Cervical_Screen,0.8240000000000001
51145,Powhatan County,Virginia,Met_Cervical_Screen,0.852
51147,Prince Edward County,Virginia,Met_Cervical_Screen,0.8029999999999999
51149,Prince George County,Virginia,Met_Cervical_Screen,0.85
51159,Richmond County,Virginia,Met_Cervical_Screen,0.82
51175,Southampton County,Virginia,Met_Cervical_Screen,0.8390000000000001
51177,Spotsylvania County,Virginia,Met_Cervical_Screen,0.8420000000000001
51179,Stafford County,Virginia,Met_Cervical_Screen,0.863
51181,Surry County,Virginia,Met_Cervical_Screen,0.835
51183,Sussex County,Virginia,Met_Cervical_Screen,0.833
51193,Westmoreland County,Virginia,Met_Cervical_Screen,0.8320000000000001
51199,York County,Virginia,Met_Cervical_Screen,0.856
51550,Chesapeake City,Virginia,Met_Cervical_Screen,0.841
51570,Colonial Heights City,Virginia,Met_Cervical_Screen,0.84
51590,Danville City,Virginia,Met_Cervical_Screen,0.821
51595,Emporia City,Virginia,Met_Cervical_Screen,0.813
51620,Franklin City,Virginia,Met_Cervical_Screen,0.838
51630,Fredericksburg City,Virginia,Met_Cervical_Screen,0.8220000000000001
51650,Hampton City,Virginia,Met_Cervical_Screen,0.836
51670,Hopewell City,Virginia,Met_Cervical_Screen,0.8190000000000001
51680,Lynchburg City,Virginia,Met_Cervical_Screen,0.807
51690,Martinsville City,Virginia,Met_Cervical_Screen,0.826
51700,Newport News City,Virginia,Met_Cervical_Screen,0.8320000000000001
51710,Norfolk City,Virginia,Met_Cervical_Screen,0.8190000000000001
51730,Petersburg City,Virginia,Met_Cervical_Screen,0.8290000000000001
51735,Poquoson City,Virginia,Met_Cervical_Screen,0.857
51740,Portsmouth City,Virginia,Met_Cervical_Screen,0.835
51760,Richmond City,Virginia,Met_Cervical_Screen,0.828
51800,Suffolk City,Virginia,Met_Cervical_Screen,0.857
51810,Virginia Beach City,Virginia,Met_Cervical_Screen,0.846
51830,Williamsburg City,Virginia,Met_Cervical_Screen,0.787
51001,Accomack County,Virginia,Met_Colon_Screen,0.741
51007,Amelia County,Virginia,Met_Colon_Screen,0.7440000000000001
51011,Appomattox County,Virginia,Met_Colon_Screen,0.758
51025,Brunswick County,Virginia,Met_Colon_Screen,0.7390000000000001
51029,Buckingham County,Virginia,Met_Colon_Screen,0.716
51031,Campbell County,Virginia,Met_Colon_Screen,0.723
51033,Caroline County,Virginia,Met_Colon_Screen,0.75
51036,Charles City County,Virginia,Met_Colon_Screen,0.74
51037,Charlotte County,Virginia,Met_Colon_Screen,0.706
51041,Chesterfield County,Virginia,Met_Colon_Screen,0.736
51049,Cumberland County,Virginia,Met_Colon_Screen,0.746
51053,Dinwiddie County,Virginia,Met_Colon_Screen,0.755
51057,Essex County,Virginia,Met_Colon_Screen,0.74
51073,Gloucester County,Virginia,Met_Colon_Screen,0.7509999999999999
51075,Goochland County,Virginia,Met_Colon_Screen,0.78
51081,Greensville County,Virginia,Met_Colon_Screen,0.7290000000000001
51083,Halifax County,Virginia,Met_Colon_Screen,0.747
51085,Hanover County,Virginia,Met_Colon_Screen,0.759
51087,Henrico County,Virginia,Met_Colon_Screen,0.753
51089,Henry County,Virginia,Met_Colon_Screen,0.725
51093,Isle Of Wight County,Virginia,Met_Colon_Screen,0.746
51095,James City County,Virginia,Met_Colon_Screen,0.777
51097,King And Queen County,Virginia,Met_Colon_Screen,0.745
51099,King George County,Virginia,Met_Colon_Screen,0.737
51101,King William County,Virginia,Met_Colon_Screen,0.747
51103,Lancaster County,Virginia,Met_Colon_Screen,0.778
51109,Louisa County,Virginia,Met_Colon_Screen,0.7490000000000001
51111,Lunenburg County,Virginia,Met_Colon_Screen,0.73
51115,Mathews County,Virginia,Met_Colon_Screen,0.7609999999999999
51117,Mecklenburg County,Virginia,Met_Colon_Screen,0.7490000000000001
51119,Middlesex County,Virginia,Met_Colon_Screen,0.769
51127,New Kent County,Virginia,Met_Colon_Screen,0.757
51131,Northampton County,Virginia,Met_Colon_Screen,0.755
51133,Northumberland County,Virginia,Met_Colon_Screen,0.7809999999999999
51135,Nottoway County,Virginia,Met_Colon_Screen,0.7120000000000001
51143,Pittsylvania County,Virginia,Met_Colon_Screen,0.726
51145,Powhatan County,Virginia,Met_Colon_Screen,0.75
51147,Prince Edward County,Virginia,Met_Colon_Screen,0.736
51149,Prince George County,Virginia,Met_Colon_Screen,0.757
51159,Richmond County,Virginia,Met_Colon_Screen,0.731
51175,Southampton County,Virginia,Met_Colon_Screen,0.726
51177,Spotsylvania County,Virginia,Met_Colon_Screen,0.769
51179,Stafford County,Virginia,Met_Colon_Screen,0.746
51181,Surry County,Virginia,Met_Colon_Screen,0.7440000000000001
51183,Sussex County,Virginia,Met_Colon_Screen,0.738
51193,Westmoreland County,Virginia,Met_Colon_Screen,0.746
51199,York County,Virginia,Met_Colon_Screen,0.758
51550,Chesapeake City,Virginia,Met_Colon_Screen,0.784
51570,Colonial Heights City,Virginia,Met_Colon_Screen,0.745
51590,Danville City,Virginia,Met_Colon_Screen,0.725
51595,Emporia City,Virginia,Met_Colon_Screen,0.705
51620,Franklin City,Virginia,Met_Colon_Screen,0.735
51630,Fredericksburg City,Virginia,Met_Colon_Screen,0.746
51650,Hampton City,Virginia,Met_Colon_Screen,0.764
51670,Hopewell City,Virginia,Met_Colon_Screen,0.7070000000000001
51680,Lynchburg City,Virginia,Met_Colon_Screen,0.74
51690,Martinsville City,Virginia,Met_Colon_Screen,0.725
51700,Newport News City,Virginia,Met_Colon_Screen,0.747
51710,Norfolk City,Virginia,Met_Colon_Screen,0.774
51730,Petersburg City,Virginia,Met_Colon_Screen,0.75
51735,Poquoson City,Virginia,Met_Colon_Screen,0.764
51740,Portsmouth City,Virginia,Met_Colon_Screen,0.767
51760,Richmond City,Virginia,Met_Colon_Screen,0.7559999999999999
51800,Suffolk City,Virginia,Met_Colon_Screen,0.757
51810,Virginia Beach City,Virginia,Met_Colon_Screen,0.773
51830,Williamsburg City,Virginia,Met_Colon_Screen,0.769
51001,Accomack County,Virginia,Currently_Smoke,0.18600000000000003
51007,Amelia County,Virginia,Currently_Smoke,0.184
51011,Appomattox County,Virginia,Currently_Smoke,0.18100000000000002
51025,Brunswick County,Virginia,Currently_Smoke,0.20600000000000002
51029,Buckingham County,Virginia,Currently_Smoke,0.222
51031,Campbell County,Virginia,Currently_Smoke,0.175
51033,Caroline County,Virginia,Currently_Smoke,0.16899999999999998
51036,Charles City County,Virginia,Currently_Smoke,0.188
51037,Charlotte County,Virginia,Currently_Smoke,0.19899999999999998
51041,Chesterfield County,Virginia,Currently_Smoke,0.131
51049,Cumberland County,Virginia,Currently_Smoke,0.162
51053,Dinwiddie County,Virginia,Currently_Smoke,0.182
51057,Essex County,Virginia,Currently_Smoke,0.196
51073,Gloucester County,Virginia,Currently_Smoke,0.156
51075,Goochland County,Virginia,Currently_Smoke,0.11699999999999999
51081,Greensville County,Virginia,Currently_Smoke,0.22
51083,Halifax County,Virginia,Currently_Smoke,0.191
51085,Hanover County,Virginia,Currently_Smoke,0.12300000000000001
51087,Henrico County,Virginia,Currently_Smoke,0.132
51089,Henry County,Virginia,Currently_Smoke,0.20600000000000002
51093,Isle Of Wight County,Virginia,Currently_Smoke,0.15
51095,James City County,Virginia,Currently_Smoke,0.10800000000000001
51097,King And Queen County,Virginia,Currently_Smoke,0.17300000000000001
51099,King George County,Virginia,Currently_Smoke,0.14300000000000002
51101,King William County,Virginia,Currently_Smoke,0.161
51103,Lancaster County,Virginia,Currently_Smoke,0.141
51109,Louisa County,Virginia,Currently_Smoke,0.17
51111,Lunenburg County,Virginia,Currently_Smoke,0.213
51115,Mathews County,Virginia,Currently_Smoke,0.134
51117,Mecklenburg County,Virginia,Currently_Smoke,0.18
51119,Middlesex County,Virginia,Currently_Smoke,0.151
51127,New Kent County,Virginia,Currently_Smoke,0.139
51131,Northampton County,Virginia,Currently_Smoke,0.158
51133,Northumberland County,Virginia,Currently_Smoke,0.142
51135,Nottoway County,Virginia,Currently_Smoke,0.209
51143,Pittsylvania County,Virginia,Currently_Smoke,0.18899999999999997
51145,Powhatan County,Virginia,Currently_Smoke,0.14
51147,Prince Edward County,Virginia,Currently_Smoke,0.166
51149,Prince George County,Virginia,Currently_Smoke,0.17
51159,Richmond County,Virginia,Currently_Smoke,0.2
51175,Southampton County,Virginia,Currently_Smoke,0.16399999999999998
51177,Spotsylvania County,Virginia,Currently_Smoke,0.136
51179,Stafford County,Virginia,Currently_Smoke,0.12
51181,Surry County,Virginia,Currently_Smoke,0.17800000000000002
51183,Sussex County,Virginia,Currently_Smoke,0.19899999999999998
51193,Westmoreland County,Virginia,Currently_Smoke,0.188
51199,York County,Virginia,Currently_Smoke,0.11
51550,Chesapeake City,Virginia,Currently_Smoke,0.142
51570,Colonial Heights City,Virginia,Currently_Smoke,0.149
51590,Danville City,Virginia,Currently_Smoke,0.207
51595,Emporia City,Virginia,Currently_Smoke,0.23600000000000002
51620,Franklin City,Virginia,Currently_Smoke,0.19699999999999998
51630,Fredericksburg City,Virginia,Currently_Smoke,0.128
51650,Hampton City,Virginia,Currently_Smoke,0.16899999999999998
51670,Hopewell City,Virginia,Currently_Smoke,0.221
51680,Lynchburg City,Virginia,Currently_Smoke,0.14400000000000002
51690,Martinsville City,Virginia,Currently_Smoke,0.205
51700,Newport News City,Virginia,Currently_Smoke,0.175
51710,Norfolk City,Virginia,Currently_Smoke,0.163
51730,Petersburg City,Virginia,Currently_Smoke,0.2
51735,Poquoson City,Virginia,Currently_Smoke,0.12300000000000001
51740,Portsmouth City,Virginia,Currently_Smoke,0.18
51760,Richmond City,Virginia,Currently_Smoke,0.16
51800,Suffolk City,Virginia,Currently_Smoke,0.152
51810,Virginia Beach City,Virginia,Currently_Smoke,0.135
51830,Williamsburg City,Virginia,Currently_Smoke,0.11199999999999999
51001,Accomack County,Virginia,BMI_Obese,0.39899999999999997
51007,Amelia County,Virginia,BMI_Obese,0.401
51011,Appomattox County,Virginia,BMI_Obese,0.4
51025,Brunswick County,Virginia,BMI_Obese,0.439
51029,Buckingham County,Virginia,BMI_Obese,0.41200000000000003
51031,Campbell County,Virginia,BMI_Obese,0.337
51033,Caroline County,Virginia,BMI_Obese,0.38
51036,Charles City County,Virginia,BMI_Obese,0.413
51037,Charlotte County,Virginia,BMI_Obese,0.425
51041,Chesterfield County,Virginia,BMI_Obese,0.36200000000000004
51049,Cumberland County,Virginia,BMI_Obese,0.405
51053,Dinwiddie County,Virginia,BMI_Obese,0.428
51057,Essex County,Virginia,BMI_Obese,0.44
51073,Gloucester County,Virginia,BMI_Obese,0.35600000000000004
51075,Goochland County,Virginia,BMI_Obese,0.34
51081,Greensville County,Virginia,BMI_Obese,0.46299999999999997
51083,Halifax County,Virginia,BMI_Obese,0.43700000000000006
51085,Hanover County,Virginia,BMI_Obese,0.321
51087,Henrico County,Virginia,BMI_Obese,0.369
51089,Henry County,Virginia,BMI_Obese,0.41700000000000004
51093,Isle Of Wight County,Virginia,BMI_Obese,0.384
51095,James City County,Virginia,BMI_Obese,0.332
51097,King And Queen County,Virginia,BMI_Obese,0.39899999999999997
51099,King George County,Virginia,BMI_Obese,0.368
51101,King William County,Virginia,BMI_Obese,0.395
51103,Lancaster County,Virginia,BMI_Obese,0.358
51109,Louisa County,Virginia,BMI_Obese,0.36200000000000004
51111,Lunenburg County,Virginia,BMI_Obese,0.429
51115,Mathews County,Virginia,BMI_Obese,0.366
51117,Mecklenburg County,Virginia,BMI_Obese,0.39899999999999997
51119,Middlesex County,Virginia,BMI_Obese,0.36
51127,New Kent County,Virginia,BMI_Obese,0.365
51131,Northampton County,Virginia,BMI_Obese,0.369
51133,Northumberland County,Virginia,BMI_Obese,0.37200000000000005
51135,Nottoway County,Virginia,BMI_Obese,0.396
51143,Pittsylvania County,Virginia,BMI_Obese,0.419
51145,Powhatan County,Virginia,BMI_Obese,0.34600000000000003
51147,Prince Edward County,Virginia,BMI_Obese,0.377
51149,Prince George County,Virginia,BMI_Obese,0.426
51159,Richmond County,Virginia,BMI_Obese,0.386
51175,Southampton County,Virginia,BMI_Obese,0.38299999999999995
51177,Spotsylvania County,Virginia,BMI_Obese,0.363
51179,Stafford County,Virginia,BMI_Obese,0.38
51181,Surry County,Virginia,BMI_Obese,0.423
51183,Sussex County,Virginia,BMI_Obese,0.42200000000000004
51193,Westmoreland County,Virginia,BMI_Obese,0.386
51199,York County,Virginia,BMI_Obese,0.33799999999999997
51550,Chesapeake City,Virginia,BMI_Obese,0.366
51570,Colonial Heights City,Virginia,BMI_Obese,0.374
51590,Danville City,Virginia,BMI_Obese,0.44299999999999995
51595,Emporia City,Virginia,BMI_Obese,0.466
51620,Franklin City,Virginia,BMI_Obese,0.436
51630,Fredericksburg City,Virginia,BMI_Obese,0.34
51650,Hampton City,Virginia,BMI_Obese,0.418
51670,Hopewell City,Virginia,BMI_Obese,0.45399999999999996
51680,Lynchburg City,Virginia,BMI_Obese,0.345
51690,Martinsville City,Virginia,BMI_Obese,0.447
51700,Newport News City,Virginia,BMI_Obese,0.45
51710,Norfolk City,Virginia,BMI_Obese,0.391
51730,Petersburg City,Virginia,BMI_Obese,0.45799999999999996
51735,Poquoson City,Virginia,BMI_Obese,0.321
51740,Portsmouth City,Virginia,BMI_Obese,0.474
51760,Richmond City,Virginia,BMI_Obese,0.325
51800,Suffolk City,Virginia,BMI_Obese,0.428
51810,Virginia Beach City,Virginia,BMI_Obese,0.315
51830,Williamsburg City,Virginia,BMI_Obese,0.297
51001,Accomack County,Virginia,Physically_Inactive,0.307
51007,Amelia County,Virginia,Physically_Inactive,0.27699999999999997
51011,Appomattox County,Virginia,Physically_Inactive,0.26899999999999996
51025,Brunswick County,Virginia,Physically_Inactive,0.309
51029,Buckingham County,Virginia,Physically_Inactive,0.3
51031,Campbell County,Virginia,Physically_Inactive,0.26899999999999996
51033,Caroline County,Virginia,Physically_Inactive,0.256
51036,Charles City County,Virginia,Physically_Inactive,0.302
51037,Charlotte County,Virginia,Physically_Inactive,0.301
51041,Chesterfield County,Virginia,Physically_Inactive,0.20600000000000002
51049,Cumberland County,Virginia,Physically_Inactive,0.258
51053,Dinwiddie County,Virginia,Physically_Inactive,0.264
51057,Essex County,Virginia,Physically_Inactive,0.297
51073,Gloucester County,Virginia,Physically_Inactive,0.222
51075,Goochland County,Virginia,Physically_Inactive,0.19
51081,Greensville County,Virginia,Physically_Inactive,0.298
51083,Halifax County,Virginia,Physically_Inactive,0.314
51085,Hanover County,Virginia,Physically_Inactive,0.179
51087,Henrico County,Virginia,Physically_Inactive,0.228
51089,Henry County,Virginia,Physically_Inactive,0.318
51093,Isle Of Wight County,Virginia,Physically_Inactive,0.23399999999999999
51095,James City County,Virginia,Physically_Inactive,0.198
51097,King And Queen County,Virginia,Physically_Inactive,0.264
51099,King George County,Virginia,Physically_Inactive,0.21100000000000002
51101,King William County,Virginia,Physically_Inactive,0.22699999999999998
51103,Lancaster County,Virginia,Physically_Inactive,0.265
51109,Louisa County,Virginia,Physically_Inactive,0.248
51111,Lunenburg County,Virginia,Physically_Inactive,0.308
51115,Mathews County,Virginia,Physically_Inactive,0.23199999999999998
51117,Mecklenburg County,Virginia,Physically_Inactive,0.3
51119,Middlesex County,Virginia,Physically_Inactive,0.263
51127,New Kent County,Virginia,Physically_Inactive,0.201
51131,Northampton County,Virginia,Physically_Inactive,0.28600000000000003
51133,Northumberland County,Virginia,Physically_Inactive,0.259
51135,Nottoway County,Virginia,Physically_Inactive,0.301
51143,Pittsylvania County,Virginia,Physically_Inactive,0.301
51145,Powhatan County,Virginia,Physically_Inactive,0.204
51147,Prince Edward County,Virginia,Physically_Inactive,0.262
51149,Prince George County,Virginia,Physically_Inactive,0.242
51159,Richmond County,Virginia,Physically_Inactive,0.304
51175,Southampton County,Virginia,Physically_Inactive,0.25
51177,Spotsylvania County,Virginia,Physically_Inactive,0.22
51179,Stafford County,Virginia,Physically_Inactive,0.19
51181,Surry County,Virginia,Physically_Inactive,0.285
51183,Sussex County,Virginia,Physically_Inactive,0.3
51193,Westmoreland County,Virginia,Physically_Inactive,0.297
51199,York County,Virginia,Physically_Inactive,0.17800000000000002
51550,Chesapeake City,Virginia,Physically_Inactive,0.21600000000000003
51570,Colonial Heights City,Virginia,Physically_Inactive,0.235
51590,Danville City,Virginia,Physically_Inactive,0.335
51595,Emporia City,Virginia,Physically_Inactive,0.37799999999999995
51620,Franklin City,Virginia,Physically_Inactive,0.317
51630,Fredericksburg City,Virginia,Physically_Inactive,0.21100000000000002
51650,Hampton City,Virginia,Physically_Inactive,0.262
51670,Hopewell City,Virginia,Physically_Inactive,0.33899999999999997
51680,Lynchburg City,Virginia,Physically_Inactive,0.222
51690,Martinsville City,Virginia,Physically_Inactive,0.31
51700,Newport News City,Virginia,Physically_Inactive,0.268
51710,Norfolk City,Virginia,Physically_Inactive,0.225
51730,Petersburg City,Virginia,Physically_Inactive,0.32299999999999995
51735,Poquoson City,Virginia,Physically_Inactive,0.184
51740,Portsmouth City,Virginia,Physically_Inactive,0.287
51760,Richmond City,Virginia,Physically_Inactive,0.21899999999999997
51800,Suffolk City,Virginia,Physically_Inactive,0.247
51810,Virginia Beach City,Virginia,Physically_Inactive,0.193
51830,Williamsburg City,Virginia,Physically_Inactive,0.20199999999999999
51001,Accomack County,Virginia,Binge_Drinking,0.125
51007,Amelia County,Virginia,Binge_Drinking,0.14800000000000002
51011,Appomattox County,Virginia,Binge_Drinking,0.147
51025,Brunswick County,Virginia,Binge_Drinking,0.136
51029,Buckingham County,Virginia,Binge_Drinking,0.147
51031,Campbell County,Virginia,Binge_Drinking,0.147
51033,Caroline County,Virginia,Binge_Drinking,0.158
51036,Charles City County,Virginia,Binge_Drinking,0.127
51037,Charlotte County,Virginia,Binge_Drinking,0.135
51041,Chesterfield County,Virginia,Binge_Drinking,0.17
51049,Cumberland County,Virginia,Binge_Drinking,0.145
51053,Dinwiddie County,Virginia,Binge_Drinking,0.15
51057,Essex County,Virginia,Binge_Drinking,0.127
51073,Gloucester County,Virginia,Binge_Drinking,0.15
51075,Goochland County,Virginia,Binge_Drinking,0.149
51081,Greensville County,Virginia,Binge_Drinking,0.156
51083,Halifax County,Virginia,Binge_Drinking,0.125
51085,Hanover County,Virginia,Binge_Drinking,0.17
51087,Henrico County,Virginia,Binge_Drinking,0.157
51089,Henry County,Virginia,Binge_Drinking,0.13
51093,Isle Of Wight County,Virginia,Binge_Drinking,0.161
51095,James City County,Virginia,Binge_Drinking,0.157
51097,King And Queen County,Virginia,Binge_Drinking,0.14300000000000002
51099,King George County,Virginia,Binge_Drinking,0.171
51101,King William County,Virginia,Binge_Drinking,0.16399999999999998
51103,Lancaster County,Virginia,Binge_Drinking,0.11199999999999999
51109,Louisa County,Virginia,Binge_Drinking,0.152
51111,Lunenburg County,Virginia,Binge_Drinking,0.134
51115,Mathews County,Virginia,Binge_Drinking,0.135
51117,Mecklenburg County,Virginia,Binge_Drinking,0.124
51119,Middlesex County,Virginia,Binge_Drinking,0.134
51127,New Kent County,Virginia,Binge_Drinking,0.17300000000000001
51131,Northampton County,Virginia,Binge_Drinking,0.12
51133,Northumberland County,Virginia,Binge_Drinking,0.11199999999999999
51135,Nottoway County,Virginia,Binge_Drinking,0.145
51143,Pittsylvania County,Virginia,Binge_Drinking,0.13
51145,Powhatan County,Virginia,Binge_Drinking,0.174
51147,Prince Edward County,Virginia,Binge_Drinking,0.155
51149,Prince George County,Virginia,Binge_Drinking,0.162
51159,Richmond County,Virginia,Binge_Drinking,0.14800000000000002
51175,Southampton County,Virginia,Binge_Drinking,0.14800000000000002
51177,Spotsylvania County,Virginia,Binge_Drinking,0.161
51179,Stafford County,Virginia,Binge_Drinking,0.17800000000000002
51181,Surry County,Virginia,Binge_Drinking,0.129
51183,Sussex County,Virginia,Binge_Drinking,0.16
51193,Westmoreland County,Virginia,Binge_Drinking,0.131
51199,York County,Virginia,Binge_Drinking,0.16
51550,Chesapeake City,Virginia,Binge_Drinking,0.154
51570,Colonial Heights City,Virginia,Binge_Drinking,0.156
51590,Danville City,Virginia,Binge_Drinking,0.11900000000000001
51595,Emporia City,Virginia,Binge_Drinking,0.111
51620,Franklin City,Virginia,Binge_Drinking,0.121
51630,Fredericksburg City,Virginia,Binge_Drinking,0.175
51650,Hampton City,Virginia,Binge_Drinking,0.147
51670,Hopewell City,Virginia,Binge_Drinking,0.135
51680,Lynchburg City,Virginia,Binge_Drinking,0.165
51690,Martinsville City,Virginia,Binge_Drinking,0.13
51700,Newport News City,Virginia,Binge_Drinking,0.16699999999999998
51710,Norfolk City,Virginia,Binge_Drinking,0.174
51730,Petersburg City,Virginia,Binge_Drinking,0.11599999999999999
51735,Poquoson City,Virginia,Binge_Drinking,0.172
51740,Portsmouth City,Virginia,Binge_Drinking,0.14300000000000002
51760,Richmond City,Virginia,Binge_Drinking,0.19399999999999998
51800,Suffolk City,Virginia,Binge_Drinking,0.156
51810,Virginia Beach City,Virginia,Binge_Drinking,0.162
51830,Williamsburg City,Virginia,Binge_Drinking,0.16699999999999998
51001,Accomack County,Virginia,Sleep_Debt,0.369
51007,Amelia County,Virginia,Sleep_Debt,0.36
51011,Appomattox County,Virginia,Sleep_Debt,0.363
51025,Brunswick County,Virginia,Sleep_Debt,0.395
51029,Buckingham County,Virginia,Sleep_Debt,0.38
51031,Campbell County,Virginia,Sleep_Debt,0.366
